,index_No,PB,PlayerId,Level,PlayerTeam,LR,pos1,pos2,#,Name,Player,pt_No,pt,num_pt,pt_rate,spdP,SpinRate,pitY,pitX,AtBox,AVE,SLG,spdB_ave,spdB_max,brzY_ave,num_pt(Z-in),SWG(Z-in),MISS(Z-in),num_pt(Z-out),SWG(Z-out),MISS(Z-out)
4459,775.0,Batter,81885130,NPM,MIN_BAY,Left,内野手,一塁手,#66,山下　幸輝,"Yamashita, Kouki",6,ChangeUp,3,0.06976744186046512,128.1991694666667,1486.8159699999999,11.217037933333332,50.40042413333333,1,0.0,0.0,111.06861920000001,111.06861920000001,-2.964593,1,0.0,,2,0.5,0.0
4460,775.0,Batter,81885130,NPM,MIN_BAY,Left,内野手,一塁手,#66,山下　幸輝,"Yamashita, Kouki",9,all,43,1.0,137.46286447209303,1976.3482268139535,22.98828594883721,12.022282516279072,12,0.3333333333333333,0.3333333333333333,130.51547646666668,155.0321003,51.03009,14,0.6428571428571429,0.0,29,0.4482758620689655,0.23076923076923078
4461,775.0,Batter,81885130,NPB,BAY_STA,Left,内野手,一塁手,#66,山下　幸輝,"Yamashita, Kouki",9,all,8,1.0,133.65297872500003,2117.2677615000002,9.213878574999999,32.414333825,2,0.0,0.0,127.68926905000001,135.5864237,-4.760621,1,1.0,0.0,7,0.7142857142857143,0.2
4462,776.0,Batter,33135138,NPM,MIN_SWA,Left,内野手,三塁手,#66,吉田　大成,"Yoshida, Taisei",0,Fastball,52,0.48598130841121495,142.82517163653847,2231.155919615385,46.88147508076924,2.4606489346153855,7,0.14285714285714285,0.14285714285714285,140.25076113999998,153.5069473,40.937172,31,0.7419354838709677,0.13043478260869565,21,0.09523809523809523,0.0
4463,776.0,Batter,33135138,NPM,MIN_SWA,Left,内野手,三塁手,#66,吉田　大成,"Yoshida, Taisei",1,Sinker,11,0.102803738317757,142.1759297636364,1991.9021183636362,33.44142756363636,26.424211127272727,2,0.0,0.0,138.46082110000003,141.958208,-15.300454,2,1.0,0.0,9,0.2222222222222222,0.0
4464,776.0,Batter,33135138,NPM,MIN_SWA,Left,内野手,三塁手,#66,吉田　大成,"Yoshida, Taisei",2,Cutter,17,0.1588785046728972,132.77583344117647,2195.576178588235,19.945414247058824,2.9579076941176474,1,0.0,0.0,147.7433727,147.7433727,4.579865,8,0.375,0.3333333333333333,9,0.1111111111111111,0.0
4465,776.0,Batter,33135138,NPM,MIN_SWA,Left,内野手,三塁手,#66,吉田　大成,"Yoshida, Taisei",3,Slider,10,0.09345794392523364,129.41258407,2438.7136765,9.07446496,-3.7648413400000003,6,0.5,0.5,128.08394176666667,150.0800623,40.644646,5,0.6,0.3333333333333333,5,0.8,0.5
4466,776.0,Batter,33135138,NPM,MIN_SWA,Left,内野手,三塁手,#66,吉田　大成,"Yoshida, Taisei",4,Curveball,7,0.06542056074766354,112.20462830000001,2348.1442669999997,-42.063198285714286,2.1546457142857145,0,,,,,,3,0.0,,4,0.0,
4467,776.0,Batter,33135138,NPM,MIN_SWA,Left,内野手,三塁手,#66,吉田　大成,"Yoshida, Taisei",5,Splitter,5,0.04672897196261682,133.90172292,1264.8756603999998,19.29923496,23.46527184,2,0.0,0.0,88.23955175,126.16228870000002,77.150313,1,1.0,0.0,4,0.5,0.0
4468,776.0,Batter,33135138,NPM,MIN_SWA,Left,内野手,三塁手,#66,吉田　大成,"Yoshida, Taisei",6,ChangeUp,5,0.04672897196261682,126.3192154,1792.3669753999998,32.443455560000004,2.5712826400000006,1,0.0,0.0,,,,2,1.0,0.5,3,0.3333333333333333,0.0
4469,776.0,Batter,33135138,NPM,MIN_SWA,Left,内野手,三塁手,#66,吉田　大成,"Yoshida, Taisei",9,all,107,1.0,136.7167873962617,2162.30080346729,29.904487512149533,5.3880502504672885,19,0.21052631578947367,0.21052631578947367,129.74228841538462,153.5069473,77.150313,52,0.6538461538461539,0.17647058823529413,55,0.21818181818181817,0.16666666666666666
4470,777.0,Batter,13715132,NPB,CHU_DRA,Right,内野手,一塁手,#66,ビシエド,"Viciedo, Dayan",0,Fastball,67,0.4267515923566879,146.69652018208959,2362.317468701493,48.798721489552236,16.00859907164179,15,0.26666666666666666,0.4,148.5517077,169.5297156,80.73548,22,0.8181818181818182,0.1111111111111111,45,0.24444444444444444,0.09090909090909091
4471,777.0,Batter,13715132,NPB,CHU_DRA,Right,内野手,一塁手,#66,ビシエド,"Viciedo, Dayan",1,Sinker,24,0.15286624203821655,144.71092495416667,2036.1950315000001,29.950698925,36.47494821666667,6,0.0,0.0,134.1630361166667,159.10370980000002,69.1935,12,0.75,0.0,12,0.3333333333333333,0.0
4472,777.0,Batter,13715132,NPB,CHU_DRA,Right,内野手,一塁手,#66,ビシエド,"Viciedo, Dayan",2,Cutter,16,0.10191082802547771,138.96075427500003,2501.8834663125,17.9839874,-6.709114725,4,0.25,1.0,134.869269325,159.02926340000002,43.885493,9,0.6666666666666666,0.0,7,0.2857142857142857,1.0
4473,777.0,Batter,13715132,NPB,CHU_DRA,Right,内野手,一塁手,#66,ビシエド,"Viciedo, Dayan",3,Slider,20,0.12738853503184713,132.0883928,2450.5566323,-1.07473242,-15.141849320000002,7,0.14285714285714285,0.14285714285714285,128.96715986,166.45833470000002,38.138263,8,0.875,0.14285714285714285,12,0.75,0.3333333333333333
4474,777.0,Batter,13715132,NPB,CHU_DRA,Right,内野手,一塁手,#66,ビシエド,"Viciedo, Dayan",4,Curveball,12,0.07643312101910828,116.71052744166668,2640.636067,-51.098727283333325,-15.238583949999999,2,0.0,0.0,139.2327517,139.2327517,-19.693197,4,0.25,0.0,8,0.625,0.6
4475,777.0,Batter,13715132,NPB,CHU_DRA,Right,内野手,一塁手,#66,ビシエド,"Viciedo, Dayan",5,Splitter,11,0.07006369426751592,136.92878461818182,1306.2944023636362,22.137640163636362,1.7328364909090916,3,0.3333333333333333,0.6666666666666666,148.25812995,155.9887623,23.232585,1,1.0,1.0,10,0.6,0.3333333333333333
4476,777.0,Batter,13715132,NPB,CHU_DRA,Right,内野手,一塁手,#66,ビシエド,"Viciedo, Dayan",6,ChangeUp,7,0.044585987261146494,129.309795,1669.8582609999999,22.149884942857142,17.320836942857145,2,0.0,0.0,131.88777875,133.4572309,61.083835,2,1.0,0.5,5,0.4,0.0
4477,777.0,Batter,13715132,NPB,CHU_DRA,Right,内野手,一塁手,#66,ビシエド,"Viciedo, Dayan",9,all,157,1.0,139.9922324878981,2254.338205878981,25.732221484076437,9.52379697834395,39,0.1794871794871795,0.3333333333333333,140.25116382941178,169.5297156,80.73548,58,0.7586206896551724,0.11363636363636363,99,0.3939393939393939,0.28205128205128205
4478,778.0,Batter,1305139,NPM,MIN_EAG,Right,内野手,一塁手,#67,内田　靖人,"Uchida, Yasuhito",0,Fastball,44,0.4444444444444444,144.0370619545455,2191.885230977273,44.42322493636364,-3.863887831818183,13,0.3076923076923077,0.3076923076923077,148.3240836,161.8898631,78.875556,24,0.7916666666666666,0.21052631578947367,20,0.3,0.3333333333333333
4479,778.0,Batter,1305139,NPM,MIN_EAG,Right,内野手,一塁手,#67,内田　靖人,"Uchida, Yasuhito",1,Sinker,5,0.050505050505050504,148.01984190000002,2142.8514686,32.69993968,51.262828639999995,2,0.5,1.0,158.9786128,158.9786128,14.790242,3,1.0,0.3333333333333333,2,0.0,
4480,778.0,Batter,1305139,NPM,MIN_EAG,Right,内野手,一塁手,#67,内田　靖人,"Uchida, Yasuhito",2,Cutter,14,0.1414141414141414,132.40748445,2249.030011142858,19.516668757142856,1.4178298142857149,2,0.0,0.0,156.1863415,156.1863415,19.567597,7,0.42857142857142855,0.6666666666666666,7,0.2857142857142857,1.0
4481,778.0,Batter,1305139,NPM,MIN_EAG,Right,内野手,一塁手,#67,内田　靖人,"Uchida, Yasuhito",3,Slider,13,0.13131313131313133,130.41891073076926,2380.214112846154,-7.316718138461538,-7.9357786615384605,3,0.0,0.0,,,,2,0.5,0.0,11,0.36363636363636365,0.75
4482,778.0,Batter,1305139,NPM,MIN_EAG,Right,内野手,一塁手,#67,内田　靖人,"Uchida, Yasuhito",4,Curveball,5,0.050505050505050504,117.81734958,2451.4250926,-35.03626215999999,1.1121999599999968,1,0.0,0.0,,,,1,1.0,0.0,4,0.25,0.0
4483,778.0,Batter,1305139,NPM,MIN_EAG,Right,内野手,一塁手,#67,内田　靖人,"Uchida, Yasuhito",5,Splitter,5,0.050505050505050504,137.02768926000002,1301.2993018,16.982186,34.339783999999995,0,,,,,,0,,,5,0.6,0.0
4484,778.0,Batter,1305139,NPM,MIN_EAG,Right,内野手,一塁手,#67,内田　靖人,"Uchida, Yasuhito",6,ChangeUp,12,0.12121212121212122,124.93767037500002,1713.7396095833335,24.391457016666664,-28.602999266666668,3,0.3333333333333333,0.6666666666666666,130.6812367,160.951861,22.836744,2,0.5,0.0,10,0.2,0.5
4485,778.0,Batter,1305139,NPM,MIN_EAG,Right,内野手,一塁手,#67,内田　靖人,"Uchida, Yasuhito",8,Other,1,0.010101010101010102,128.9274154,822.958473,-3.1426912,-25.8359148,0,,,,,,0,,,1,1.0,0.0
4486,778.0,Batter,1305139,NPM,MIN_EAG,Right,内野手,一塁手,#67,内田　靖人,"Uchida, Yasuhito",9,all,99,1.0,136.659446579798,2118.5643120101013,25.20729327878788,-1.9073173010101008,24,0.25,0.3333333333333333,147.0341677,161.8898631,78.875556,39,0.717948717948718,0.25,60,0.31666666666666665,0.42105263157894735
4487,779.0,Batter,51255138,NPM,MIN_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",0,Fastball,6,0.4,144.95061571666668,2272.3008045,44.83605883333333,34.39057976666667,0,,,,,,3,0.3333333333333333,0.0,3,0.0,
4488,779.0,Batter,51255138,NPB,ORI_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",0,Fastball,7,0.5833333333333334,149.09398330000002,2143.212206857143,45.44592674285714,-16.084296000000002,2,0.0,0.0,130.65260285,132.4646337,42.515663,4,0.5,0.0,3,0.6666666666666666,0.0
4489,779.0,Batter,51255138,NPM,MIN_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",1,Sinker,2,0.13333333333333333,139.86594860000002,2091.954715,-6.7781932,48.332974199999995,1,0.0,0.0,118.12824379999999,118.12824379999999,-6.209379,1,1.0,0.0,1,0.0,
4490,779.0,Batter,51255138,NPM,MIN_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",2,Cutter,2,0.13333333333333333,134.28393370000003,2370.341049,13.134212999999999,-1.9415505999999993,1,0.0,0.0,142.7186915,142.7186915,-1.89585,2,1.0,0.0,0,,
4491,779.0,Batter,51255138,NPM,MIN_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",3,Slider,3,0.2,128.59191823333333,2438.1005536666667,2.4045756666666667,-27.039917133333333,1,1.0,1.0,152.9126802,152.9126802,13.783083,1,1.0,0.0,2,0.5,1.0
4492,779.0,Batter,51255138,NPB,ORI_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",3,Slider,1,0.08333333333333333,124.5652331,2673.687432,-27.258924399999998,41.0095192,0,,,,,,1,0.0,,0,,
4493,779.0,Batter,51255138,NPM,MIN_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",4,Curveball,2,0.13333333333333333,121.28657275,2403.127509,-38.1604647,-23.8137573,1,0.0,0.0,119.33268480000001,119.33268480000001,-52.74937,1,1.0,0.0,1,0.0,
4494,779.0,Batter,51255138,NPB,ORI_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",5,Splitter,1,0.08333333333333333,145.1238544,852.735696,4.6378113999999995,14.837918000000002,1,0.0,0.0,129.4669747,129.4669747,-36.908702,1,1.0,0.0,0,,
4495,779.0,Batter,51255138,NPB,ORI_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",6,ChangeUp,3,0.25,125.42785500000001,1345.694444,14.709072266666666,-30.851483466666668,2,0.0,0.0,151.8480033,151.8480033,27.959556,1,1.0,0.0,2,0.5,1.0
4496,779.0,Batter,51255138,NPM,MIN_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",9,all,15,1.0,136.42349060666666,2311.9302022666666,14.174746013333333,11.358603986666667,4,0.25,0.25,133.273075075,152.9126802,13.783083,8,0.75,0.0,7,0.14285714285714285,1.0
4497,779.0,Batter,51255138,NPB,ORI_BUF,Right,内野手,中堅手,#67,中川　圭太,"Nakagawa, Keita",9,all,12,1.0,140.80254463333335,1880.499325666667,28.302299250000004,-12.441423766666668,5,0.0,0.0,135.655045925,151.8480033,42.515663,7,0.5714285714285714,0.0,5,0.6,0.3333333333333333
4498,780.0,Batter,71275132,NPM,MIN_MAR,Right,内野手,遊撃手,#67,茶谷　健太,"Chatani, Kenta",0,Fastball,122,0.5648148148148148,143.83195951967213,2155.9033443196718,42.44918453770493,10.674714136065573,19,0.2631578947368421,0.2631578947368421,138.2542321611111,165.8987309,75.066046,58,0.5517241379310345,0.0,64,0.140625,0.0
4499,780.0,Batter,71275132,NPM,MIN_MAR,Right,内野手,遊撃手,#67,茶谷　健太,"Chatani, Kenta",1,Sinker,16,0.07407407407407407,139.66968456875,1917.0330995,25.9516514875,6.592738275,5,0.6,0.8,131.69022370000002,163.26602670000003,29.932091,5,0.6,0.0,11,0.36363636363636365,0.0
4500,780.0,Batter,71275132,NPM,MIN_MAR,Right,内野手,遊撃手,#67,茶谷　健太,"Chatani, Kenta",2,Cutter,9,0.041666666666666664,137.19571530000002,2220.0654807777773,22.378345444444445,2.527672533333334,2,0.5,0.5,145.90947805000002,160.3624561,3.177224,2,1.0,0.0,7,0.2857142857142857,0.5
4501,780.0,Batter,71275132,NPM,MIN_MAR,Right,内野手,遊撃手,#67,茶谷　健太,"Chatani, Kenta",3,Slider,31,0.14351851851851852,126.53244379999998,2378.217534935484,6.873027787096776,-2.9109637225806435,9,0.3333333333333333,0.6666666666666666,137.0159611,163.2319591,33.148416,14,0.7857142857142857,0.2727272727272727,17,0.17647058823529413,0.6666666666666666
4502,780.0,Batter,71275132,NPM,MIN_MAR,Right,内野手,遊撃手,#67,茶谷　健太,"Chatani, Kenta",4,Curveball,16,0.07407407407407407,112.82171700625001,2338.6126466875003,-29.572735812500003,0.3112690624999992,5,0.2,0.2,125.974349375,165.8329463,30.075692,7,0.42857142857142855,0.0,9,0.5555555555555556,0.4
4503,780.0,Batter,71275132,NPM,MIN_MAR,Right,内野手,遊撃手,#67,茶谷　健太,"Chatani, Kenta",5,Splitter,7,0.032407407407407406,132.17170570000002,1804.3165934285717,4.301947200000001,9.625522314285716,3,0.3333333333333333,0.3333333333333333,141.6436623,157.42175890000001,44.651849,3,1.0,0.0,4,0.75,0.0
4504,780.0,Batter,71275132,NPM,MIN_MAR,Right,内野手,遊撃手,#67,茶谷　健太,"Chatani, Kenta",6,ChangeUp,15,0.06944444444444445,125.79695286666669,1694.735945533333,19.10887381333333,-1.2865337066666667,1,0.0,0.0,140.7732319,140.7732319,44.526861,6,0.5,0.0,9,0.2222222222222222,1.0
4505,780.0,Batter,71275132,NPM,MIN_MAR,Right,内野手,遊撃手,#67,茶谷　健太,"Chatani, Kenta",9,all,216,1.0,136.83696719907408,2142.903371263889,27.092957742592596,6.450782731481481,44,0.3181818181818182,0.4090909090909091,136.81716343076923,165.8987309,75.066046,95,0.6,0.05263157894736842,121,0.23140495867768596,0.25
4506,781.0,Batter,41245153,NPM,MIN_TIG,Left,内野手,遊撃手,#67,髙寺　望夢,"Takatera, Nozomu",0,Fastball,63,0.6176470588235294,143.82917136666666,2188.6989448095237,49.318366796825394,15.417945949206349,12,0.0,0.0,135.25981306250003,149.6888323,53.625254,23,0.782608695652174,0.16666666666666666,40,0.225,0.3333333333333333
4507,781.0,Batter,41245153,NPM,MIN_TIG,Left,内野手,遊撃手,#67,髙寺　望夢,"Takatera, Nozomu",1,Sinker,6,0.058823529411764705,141.19106715,2107.413141666667,17.47530583333333,37.76113436666667,1,0.0,0.0,,,,2,0.5,0.0,4,0.25,1.0
4508,781.0,Batter,41245153,NPM,MIN_TIG,Left,内野手,遊撃手,#67,髙寺　望夢,"Takatera, Nozomu",2,Cutter,1,0.00980392156862745,137.6701018,2157.085125,31.1343294,5.6964072,0,,,,,,1,1.0,0.0,0,,
4509,781.0,Batter,41245153,NPM,MIN_TIG,Left,内野手,遊撃手,#67,髙寺　望夢,"Takatera, Nozomu",3,Slider,15,0.14705882352941177,122.65995588000001,2312.1430837999997,0.004001346666666923,-2.85199328,3,0.3333333333333333,0.3333333333333333,133.92099140000002,139.98380060000002,41.491685,5,0.2,1.0,10,0.5,0.2
4510,781.0,Batter,41245153,NPM,MIN_TIG,Left,内野手,遊撃手,#67,髙寺　望夢,"Takatera, Nozomu",4,Curveball,6,0.058823529411764705,118.07899926666668,2387.6322301666664,-32.043619766666666,-26.425880600000003,0,,,,,,2,0.0,,4,0.0,
4511,781.0,Batter,41245153,NPM,MIN_TIG,Left,内野手,遊撃手,#67,髙寺　望夢,"Takatera, Nozomu",5,Splitter,5,0.049019607843137254,133.59741682,1536.1384408,15.4710892,22.5423476,2,0.0,0.0,106.29372145,116.223646,-19.50186,1,1.0,0.0,4,0.5,0.0
4512,781.0,Batter,41245153,NPM,MIN_TIG,Left,内野手,遊撃手,#67,髙寺　望夢,"Takatera, Nozomu",6,ChangeUp,6,0.058823529411764705,128.2375465,1558.5190434999997,29.81496873333333,3.3041336000000014,2,0.5,0.5,106.67277985,155.7512068,3.05152,3,1.0,0.0,3,0.0,
4513,781.0,Batter,41245153,NPM,MIN_TIG,Left,内野手,遊撃手,#67,髙寺　望夢,"Takatera, Nozomu",9,all,102,1.0,137.5670588009804,2144.4053294215687,32.422419927450974,11.125442794117644,20,0.1,0.1,127.31829875333332,155.7512068,53.625254,37,0.6756756756756757,0.16,65,0.26153846153846155,0.29411764705882354
4514,782.0,Batter,71475136,NPM,MIN_MAR,Right,内野手,遊撃手,#68,西巻　賢二,"Nishimaki, Kenji",0,Fastball,113,0.5207373271889401,143.70142652389382,2164.574094955752,42.66973984955752,8.778215049557522,23,0.17391304347826086,0.17391304347826086,127.11780082105267,146.3290843,48.566266,63,0.6984126984126984,0.09090909090909091,50,0.16,0.125
4515,782.0,Batter,71475136,NPM,MIN_MAR,Right,内野手,遊撃手,#68,西巻　賢二,"Nishimaki, Kenji",1,Sinker,19,0.08755760368663594,142.48504152105264,1917.8082865789474,32.42186208421053,28.923434526315788,4,0.25,0.25,138.91595200000003,146.94357300000001,17.976942,8,0.5,0.25,11,0.36363636363636365,0.5
4516,782.0,Batter,71475136,NPM,MIN_MAR,Right,内野手,遊撃手,#68,西巻　賢二,"Nishimaki, Kenji",2,Cutter,16,0.07373271889400922,135.63447817500003,2169.919792625,22.6736021,0.3186620499999999,3,0.0,0.0,119.28215226666669,130.7099913,48.594937,4,0.5,0.0,12,0.16666666666666666,0.0
4517,782.0,Batter,71475136,NPM,MIN_MAR,Right,内野手,遊撃手,#68,西巻　賢二,"Nishimaki, Kenji",3,Slider,32,0.14746543778801843,127.58986714687501,2374.0820070624995,6.293833456250001,-8.408495375000001,9,0.4444444444444444,0.5555555555555556,135.2625975,151.36101050000002,39.967523,13,0.7692307692307693,0.0,19,0.21052631578947367,0.25
4518,782.0,Batter,71475136,NPM,MIN_MAR,Right,内野手,遊撃手,#68,西巻　賢二,"Nishimaki, Kenji",4,Curveball,13,0.059907834101382486,113.49563475384618,2382.4789566153845,-37.07516666153846,-11.648768246153846,3,0.3333333333333333,0.3333333333333333,130.32753580000002,139.723206,67.206681,6,0.5,0.3333333333333333,7,0.2857142857142857,1.0
4519,782.0,Batter,71475136,NPM,MIN_MAR,Right,内野手,遊撃手,#68,西巻　賢二,"Nishimaki, Kenji",5,Splitter,8,0.03686635944700461,131.6543046,1228.3817601249998,14.454558974999998,20.978625175,5,0.0,0.0,124.66099589999999,144.6841473,37.062813,2,0.5,0.0,6,0.5,0.3333333333333333
4520,782.0,Batter,71475136,NPM,MIN_MAR,Right,内野手,遊撃手,#68,西巻　賢二,"Nishimaki, Kenji",6,ChangeUp,16,0.07373271889400922,129.9568816,1553.987882,16.5368779625,4.9309337499999994,3,0.6666666666666666,1.6666666666666667,133.62367806666666,150.4544356,24.008616,2,0.5,0.0,14,0.5714285714285714,0.125
4521,782.0,Batter,71475136,NPM,MIN_MAR,Right,内野手,遊撃手,#68,西巻　賢二,"Nishimaki, Kenji",9,all,217,1.0,137.35710681935484,2107.7772244792623,27.18951907557604,6.326268440552994,50,0.24,0.32,129.30449511,151.36101050000002,67.206681,98,0.6632653061224489,0.09230769230769231,119,0.2605042016806723,0.25806451612903225
4522,783.0,Batter,33135134,NPB,SOF_HAW,Left,内野手,二塁手,#68,三森　大貴,"Mimori, Masaki",0,Fastball,99,0.526595744680851,145.83838166969696,2223.2793013131313,49.5834102989899,5.412690226262627,23,0.34782608695652173,0.5652173913043478,137.72695984444442,164.61928,64.328792,51,0.6862745098039216,0.17142857142857143,48,0.20833333333333334,0.0
4523,783.0,Batter,33135134,NPB,SOF_HAW,Left,内野手,二塁手,#68,三森　大貴,"Mimori, Masaki",1,Sinker,4,0.02127659574468085,138.78150090000003,1860.2580107500003,32.7002902,38.26251555,1,0.0,0.0,141.3221614,141.3221614,29.740681,0,,,4,0.5,0.5
4524,783.0,Batter,33135134,NPB,SOF_HAW,Left,内野手,二塁手,#68,三森　大貴,"Mimori, Masaki",2,Cutter,5,0.026595744680851064,136.51580264000003,2278.3231216,26.691193759999997,6.3821056,0,,,,,,2,0.0,,3,0.3333333333333333,1.0
4525,783.0,Batter,33135134,NPB,SOF_HAW,Left,内野手,二塁手,#68,三森　大貴,"Mimori, Masaki",3,Slider,43,0.22872340425531915,128.7229611255814,2417.827616534884,9.321394781395348,-4.398963976744187,7,0.42857142857142855,0.42857142857142855,109.28041635000001,134.1489191,22.955126,20,0.65,0.23076923076923078,23,0.30434782608695654,0.5714285714285714
4526,783.0,Batter,33135134,NPB,SOF_HAW,Left,内野手,二塁手,#68,三森　大貴,"Mimori, Masaki",4,Curveball,14,0.07446808510638298,116.02314235000001,2307.247226857143,-32.68618775714286,5.5384954,2,0.5,2.0,146.42161905,152.535908,44.61588,7,0.5714285714285714,0.0,7,0.14285714285714285,0.0
4527,783.0,Batter,33135134,NPB,SOF_HAW,Left,内野手,二塁手,#68,三森　大貴,"Mimori, Masaki",5,Splitter,19,0.10106382978723404,137.13865096842105,1400.893108631579,21.106921410526315,29.56545963157895,4,0.25,0.5,124.29626650000002,141.854363,40.108785,4,0.75,0.0,15,0.4,0.3333333333333333
4528,783.0,Batter,33135134,NPB,SOF_HAW,Left,内野手,二塁手,#68,三森　大貴,"Mimori, Masaki",6,ChangeUp,4,0.02127659574468085,128.817359825,1557.2211674999999,21.366111699999998,3.8093015,0,,,,,,1,0.0,,3,0.6666666666666666,0.5
4529,783.0,Batter,33135134,NPB,SOF_HAW,Left,内野手,二塁手,#68,三森　大貴,"Mimori, Masaki",9,all,188,1.0,138.0639358037234,2170.485111180851,29.801723669148938,6.3094752457446805,37,0.35135135135135137,0.5945945945945946,132.6743933827586,164.61928,64.328792,85,0.6470588235294118,0.16363636363636364,103,0.2815533980582524,0.3103448275862069
4530,784.0,Batter,71475138,NPM,MIN_CAR,Left,内野手,二塁手,#69,羽月　隆太郎,"Hatsuki, Ryutaro",0,Fastball,58,0.5979381443298969,144.46472595172415,2151.251686,45.92229216896553,11.50478066551724,7,0.14285714285714285,0.2857142857142857,127.98328724999999,150.1650059,53.966457,31,0.5806451612903226,0.1111111111111111,27,0.2222222222222222,0.3333333333333333
4531,784.0,Batter,71475138,NPM,MIN_CAR,Left,内野手,二塁手,#69,羽月　隆太郎,"Hatsuki, Ryutaro",1,Sinker,1,0.010309278350515464,135.0365604,1900.395399,43.7766206,31.3599068,0,,,,,,0,,,1,0.0,
4532,784.0,Batter,71475138,NPM,MIN_CAR,Left,内野手,二塁手,#69,羽月　隆太郎,"Hatsuki, Ryutaro",2,Cutter,7,0.07216494845360824,133.9470343,2184.4053212857143,23.22787182857143,6.746247257142858,2,0.0,0.0,152.46131670000003,152.46131670000003,38.045546,3,0.6666666666666666,0.0,4,0.0,
4533,784.0,Batter,71475138,NPM,MIN_CAR,Left,内野手,二塁手,#69,羽月　隆太郎,"Hatsuki, Ryutaro",3,Slider,18,0.18556701030927836,126.1955208888889,2339.492093555555,3.433910666666667,-2.5723342000000007,5,0.4,0.4,129.09235990000002,143.09142260000002,8.596875,10,0.4,0.0,8,0.25,0.0
4534,784.0,Batter,71475138,NPM,MIN_CAR,Left,内野手,二塁手,#69,羽月　隆太郎,"Hatsuki, Ryutaro",4,Curveball,4,0.041237113402061855,119.412770225,2750.01871425,-42.73339815,-12.13715505,1,1.0,2.0,160.23874370000001,160.23874370000001,20.100402,1,0.0,,3,0.3333333333333333,0.0
4535,784.0,Batter,71475138,NPM,MIN_CAR,Left,内野手,二塁手,#69,羽月　隆太郎,"Hatsuki, Ryutaro",5,Splitter,2,0.020618556701030927,138.7924972,1367.936417,27.228507900000004,30.9882159,1,1.0,1.0,138.1395295,138.1395295,-4.173301,1,1.0,0.0,1,0.0,
4536,784.0,Batter,71475138,NPM,MIN_CAR,Left,内野手,二塁手,#69,羽月　隆太郎,"Hatsuki, Ryutaro",6,ChangeUp,7,0.07216494845360824,128.81617359999998,1387.616760857143,27.88361925714285,20.656110942857143,2,0.0,0.0,103.5649405,117.38756330000001,40.939796,0,,,7,0.2857142857142857,0.0
4537,784.0,Batter,71475138,NPM,MIN_CAR,Left,内野手,二塁手,#69,羽月　隆太郎,"Hatsuki, Ryutaro",9,all,97,1.0,137.93905744536082,2139.42219728866,31.03488473402062,8.841025657731956,18,0.2777777777777778,0.3888888888888889,129.71323534615388,160.23874370000001,53.966457,46,0.5434782608695652,0.08,51,0.21568627450980393,0.18181818181818182
4538,785.0,Batter,41945151,NPM,MIN_HAW,Right,内野手,三塁手,#69,小林　珠維,"Kobayashi, Jui",0,Fastball,8,0.7272727272727273,141.73922385000003,2083.430712375,51.202199475,22.840000675,4,0.0,0.0,158.7670641666667,162.65140920000002,24.28479,2,0.5,0.0,6,0.6666666666666666,0.25
4539,785.0,Batter,41945151,NPM,MIN_HAW,Right,内野手,三塁手,#69,小林　珠維,"Kobayashi, Jui",2,Cutter,1,0.09090909090909091,134.9181288,2671.525556,9.5028004,-22.826700600000002,0,,,,,,1,0.0,,0,,
4540,785.0,Batter,41945151,NPM,MIN_HAW,Right,内野手,三塁手,#69,小林　珠維,"Kobayashi, Jui",3,Slider,1,0.09090909090909091,115.8629738,1695.539947,-20.9677,-31.6838076,0,,,,,,0,,,1,0.0,
4541,785.0,Batter,41945151,NPM,MIN_HAW,Right,内野手,三塁手,#69,小林　珠維,"Kobayashi, Jui",6,ChangeUp,1,0.09090909090909091,131.1795156,2346.588917,23.046613800000003,-11.2571022,0,,,,,,0,,,1,1.0,1.0
4542,785.0,Batter,41945151,NPM,MIN_HAW,Right,内野手,三塁手,#69,小林　珠維,"Kobayashi, Jui",9,all,11,1.0,137.80676445454546,2125.5545562727275,38.29084636363637,10.63203590909091,4,0.0,0.0,158.7670641666667,162.65140920000002,24.28479,3,0.3333333333333333,0.0,8,0.625,0.4
4543,787.0,Batter,3505136,NPM,MIN_BAY,Right,内野手,一塁手,#99,ソト,"Soto, Neftali",0,Fastball,8,0.32,146.92629166250003,2325.774800375,49.917937375,-6.3016447499999995,1,1.0,4.0,160.61857490000003,160.61857490000003,35.561396,4,0.75,0.3333333333333333,4,0.25,0.0
